item_id,name,description,category,price,address
0x87185080edd4e191:0x8953006a6de51870,Meow Wolf Santa Fe,Unique & immersive art installations with multimedia elements & a mysterious narrative throughout.,"['Tourist attraction', 'Art center', 'Art museum', 'Arts organization', 'Exhibit', 'Live music venue']",,"Meow Wolf Santa Fe, 1352 Rufina Cir, Santa Fe, NM 87507"
0x87220cbec8fcb3cb:0xd516b352052eb4e5,Tucanos Brazilian Grill,Brazilian steakhouse chain serving all-you-can-eat churrasco & specialty skewers in a vibrant space.,"['Brazilian restaurant', 'Bar & grill', 'Brunch restaurant', 'Buffet restaurant', 'Family restaurant', 'Latin American restaurant', 'Restaurant', 'South American restaurant', 'Steak house']",$$$,"Tucanos Brazilian Grill, 110 Central Ave SW, Albuquerque, NM 87102"
0x87185a8066dce807:0xd2279f7b509d76ba,The Pantry,Stalwart bustling eatery serves up a variety of classic regional dishes in a comfortable atmosphere.,"['American restaurant', 'Diner', 'Latin American restaurant', 'Mexican restaurant']",$,"The Pantry, 1820 Cerrillos Rd, Santa Fe, NM 87505"
0x87220cbcf78ffe51:0x88506b3ad79fc5f5,Range Cafe Downtown,Refurbished circa-1938 Texaco station dishing out inventive American diner eats & Sunday brunch.,"['Restaurant', 'American restaurant']",$$,"Range Cafe Downtown, 320 Central Ave SE, Albuquerque, NM 87102"
0x87185a5dba5e520f:0x60e3390429ff7e75,Tortilla Flats,"Restaurant with New Mexican flair is known for pancakes, quesadillas & brisket, plus veggie options.","['Southwestern restaurant (US)', 'Bar', 'Mexican restaurant']",$$,"Tortilla Flats, 3139 Cerrillos Rd, Santa Fe, NM 87507"
0x8722732c57c9d021:0x45f7eb8b823f7b91,Hotel Chaco,"High-end hotel featuring stylish quarters, plus a rooftop restaurant, a 24/7 gym & an outdoor pool.",['Hotel'],,"Hotel Chaco, 2000 Bellamah Ave NW, Albuquerque, NM 87104"
0x872038e7ab2ce545:0x5dc66c2e23c0ed72,Bosque Del Apache National Wildlife Refuge Visitor Center,"Nonprofit wildlife refuge features hiking trails, bird-watching guides & a gift shop.","['Nature preserve', 'Tourist attraction', 'Wildlife refuge']",,"Bosque Del Apache National Wildlife Refuge Visitor Center, 1001 NM-1, San Antonio, NM 87832"
0x86e37913c4b8d75b:0x6ed43df7bd3bb2bd,Carlsbad Caverns National Park,"Well-known national park famous for its limestone caves, rock formations & hiking trails.","['National park', 'Tourist attraction']",,"Carlsbad Caverns National Park, Carlsbad, NM 88220"
0x86e1ce76f3220615:0xd1f6e722c6b83313,Inn of the Mountain Gods,"Massive property with understated quarters, a pool & golf, plus live entertainment & casual dining.","['Resort hotel', 'Casino']",,"Inn of the Mountain Gods, 287 Carrizo Canyon Rd, Mescalero, NM 88340"
0x8722732c88bb18ef:0x14961367d3084a61,Hotel Albuquerque at Old Town,"Set amid lush gardens, this chic property features a pool, a buzzy club & a regional restaurant.",['Hotel'],,"Hotel Albuquerque at Old Town, 800 Rio Grande Blvd NW, Albuquerque, NM 87104"
0x87189fef9827fe73:0xc3a0723c7d024376,El Patron,"Spacious, rustic-style eatery presenting New Mexican classics & a robust list of tequila cocktails.",['Mexican restaurant'],$$,"El Patron, 10551 Montgomery Blvd NE, Albuquerque, NM 87111"
0x87220f6ffd210281:0x896010273f55dc8c,Isleta Resort & Casino,"Casino resort featuring contemporary rooms & suites, plus golf courses, pools & a spa.","['Resort hotel', 'Casino', 'Hotel']",,"Isleta Resort & Casino, 11000 Broadway Blvd SE, Albuquerque, NM 87105"
0x87220cb8a89f334f:0xe23f928d14548121,Kimo Theatre,"Opulent art deco-style theater features Old Hollywood films, operas, live performances & more.","['Performing arts theater', 'Tourist attraction']",,"Kimo Theatre, 423 Central Ave NW, Albuquerque, NM 87102"
0x872274edbcbe6a6d:0x4281daa7b37ac964,Pappadeaux Seafood Kitchen,"Convivial chain dishing up hearty portions of New Orleans-style seafood, steaks, salads & more.",['Seafood restaurant'],$$$,"Pappadeaux Seafood Kitchen, 5011 Pan American Fwy NE, Albuquerque, NM 87109"
0x87220c9ff14f6437:0xa1ec84d4234c9e98,The Copper Lounge,"Unique, swanky bar featuring inventive cocktails & elevated pub plates, plus weekly karaoke.","['Cocktail bar', 'Lounge', 'Restaurant']",$,"The Copper Lounge, 1504 Central Ave SE, Albuquerque, NM 87106"
0x8718a0860d43afbb:0x9993d2c4ca2cc5b3,Dion's,"Casual Southwestern counter-serve chain, offering specialty pies, subs & salads, plus soft drinks.","['Pizza restaurant', 'Restaurant']",$,"Dion's, 11000 Central Ave SE, Albuquerque, NM 87123"
0x872278e9c7415d25:0x767835043287f0f2,Hyatt Regency Tamaya Resort And Spa,"Upmarket resort with a spa, a golf course & stables, plus 3 pools, 5 restaurants & mountain views.",['Hotel'],,"Hyatt Regency Tamaya Resort And Spa, 1300 Tuyuna Trail, Santa Ana Pueblo, NM 87004"
0x87220cbce09c3ba3:0xb5e120b2ca51a9f3,Artichoke Cafe,Colorful spot serving innovative New American fare & wine amid modern art & sculptures.,['American restaurant'],$$$,"Artichoke Cafe, 424 Central Ave SE, Albuquerque, NM 87102"
0x87220b6b9314c039:0x25ec61c1c514c20e,Nob Hill Bar + Grill,"Relaxed spot for drinks & a variety of upscale grill grub including burgers, steaks & salads.","['Bar & grill', 'American restaurant', 'Night club']",$$,"Nob Hill Bar + Grill, 3128 Central Ave SE, Albuquerque, NM 87106"
0x87220cb8b3ab04e9:0xa0e0563ebc3600f6,Brixens,"Southwestern eats, craft beer & cocktails in a sunny, contemporary space with daily happy hour.","['Restaurant', 'Bar & grill', 'Hamburger restaurant']",$$,"Brixens, 400 Central Ave SW, Albuquerque, NM 87102"
0x87220ac5eb635259:0x44ac4ba138cbc38b,Sauce Pizza & Wine,"Local Italian chain serving pizza, pasta & panini, plus beer & wine, in a casual setting.","['Italian restaurant', 'Pizza restaurant']",$$,"Sauce Pizza & Wine, 2100 Louisiana Blvd NE, Albuquerque, NM 87110"
0x872273af5c8627f1:0x934ceefd3d9daf9c,Los Poblanos Historic Inn & Organic Farm,"Upscale B&B on an organic farm offering stylish rooms, a farm-to-table restaurant & an outdoor pool.","['Hotel', 'Event venue', 'Farm', 'Gift shop', 'Restaurant']",,"Los Poblanos Historic Inn & Organic Farm, 4803 Rio Grande Blvd NW, Los Ranchos De Albuquerque, NM 87107"
0x87220cb8e56b5069:0x63d5a4000046bd86,Hyatt Regency Albuquerque,"Polished modern hotel with refined dining & bars, a seasonal rooftop pool & a fitness room.",['Hotel'],,"Hyatt Regency Albuquerque, 330 Tijeras Ave NW, Albuquerque, NM 87102"
0x8718a0775b929d23:0x2b8d70d574d74b40,Sadie's of New Mexico,"Bustling, family-friendly eatery turning out heaping platters of classic Mexican fare & drinks.","['Mexican restaurant', 'Latin American restaurant', 'Restaurant']",$$,"Sadie's of New Mexico, 15 Hotel Cir NE, Albuquerque, NM 87123"
0x8718a01e5ccee109:0x397c08e93e50ad46,Lowe's Home Improvement,"Home-improvement chain for appliances, gardening supplies, tools & more (some offer truck rentals).","['Home improvement store', 'Appliance store', 'Building materials supplier', 'Flooring store', 'Furniture store', 'Grill store', 'Hardware store', 'Lawn equipment rental service', 'Outdoor furniture store', 'Rug store']",$,"Lowe's Home Improvement, 3010 Juan Tabo Blvd NE, Albuquerque, NM 87111"
0x87189fee1316b0db:0x9ff38990fb498c23,Farina Alto Pizzeria & Wine Bar,"Modern & classic Italian fare, house-cured meats, beer & wine offered in a warm, refined atmosphere.","['Italian restaurant', 'Bar']",$$,"Farina Alto Pizzeria & Wine Bar, 10721 Montgomery Blvd NE, Albuquerque, NM 87111"
0x8722732957449b1b:0xe4f07bce1dcf0236,St. James Tearoom,"Plush fabrics & a rich, dark wood interior sets the mood for traditional British afternoon tea.","['Fine dining restaurant', 'English restaurant']",$$$,"St. James Tearoom, 320 Osuna Rd NE # D, Albuquerque, NM 87107"
0x872275b597ee3d9d:0xa77ae14c53a24617,Lowe's Home Improvement,"Home-improvement chain for appliances, gardening supplies, tools & more (some offer truck rentals).","['Home improvement store', 'Appliance store', 'Building materials supplier', 'Flooring store', 'Furniture store', 'Grill store', 'Hardware store', 'Lawn equipment rental service', 'Outdoor furniture store', 'Rug store']",$,"Lowe's Home Improvement, 6200 Paseo Del Norte NE, Albuquerque, NM 87113"
0x87220cd1698d1ae9:0x203b9e03fbc42b0,Albuquerque Little Theatre,Circa-1930 theater showcasing live theater performances during a July-to-June season.,"['Performing arts theater', 'Non-profit organization']",,"Albuquerque Little Theatre, 224 San Pasquale Ave SW, Albuquerque, NM 87104"
0x872274f96c9bd271:0x483a9c8ad5e2c9bb,Texas Roadhouse,Lively chain steakhouse serving American fare with a Southwestern spin amid Texas-themed decor.,"['Steak house', 'American restaurant', 'New American restaurant']",$$,"Texas Roadhouse, 5900 Pan American Fwy NE, Albuquerque, NM 87109"
0x8718a083e9d10adb:0xbeee8d438a2cb2cb,Costco Wholesale,"Members-only warehouse selling a huge variety of items including bulk groceries, electronics & more.","['Warehouse store', 'Department store']",$$,"Costco Wholesale, 500 Eubank Blvd SE, Albuquerque, NM 87123"
0x87227339ff929717:0x3422514fbdbffc0,Indian Pueblo Cultural Center,"Expansive museum featuring pottery, arts & crafts, jewelry & more from local Native American tribes.","['Cultural center', 'Tourist attraction']",,"Indian Pueblo Cultural Center, 2401 12th St NW, Albuquerque, NM 87104"
0x8718a081b16df7bb:0xba366c0ed55b207f,Starbucks,"Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.","['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']",$$,"Starbucks, 111 Eubank Blvd SE, Albuquerque, NM 87123"
0x87189fe3719d596b:0x2fada4c7eca2d171,Marble Tap Room,"Bright, modern hangout offering house brews & live music, plus rotating food trucks on site.",['Brewpub'],$,"Marble Tap Room, 9904 Montgomery Blvd NE, Albuquerque, NM 87111"
0x872275c9e72b598b:0xb7cbafbd1763ec8c,Blaze Pizza,"Hip counter-serve pizzeria dishing up crispy, thin-crust pies made with creative toppings & sauces.","['Pizza restaurant', 'Family restaurant', 'Pizza Takeout']",$,"Blaze Pizza, 6400 Holly Ave NE, Albuquerque, NM 87113"
0x87220acf0b6322a3:0x2be2da70bf431247,ABQ Uptown,"Cheery, open-air complex featuring a range of retail chain stores, restaurants & a supermarket.",['Shopping mall'],,"ABQ Uptown, 2200 Louisiana Blvd NE, Albuquerque, NM 87110"
0x872275c732b9a703:0xb47f510841898c3,North Domingo Baca Park,"Space offering a skate park & playground, plus a  leash-free dog park skate & a picnic area.","['Park', 'Tourist attraction']",,"North Domingo Baca Park, 7521 Carmel Ave NE, Albuquerque, NM 87113"
0x87220c7f933f8491:0xd9ed4557f6341879,Dion's,"Casual Southwestern counter-serve chain, offering specialty pies, subs & salads, plus soft drinks.","['Pizza restaurant', 'Restaurant']",$,"Dion's, 1600 Towne Center Ln, Albuquerque, NM 87106"
0x87220b3d9a9eaa6d:0x7de0bd0364f15a97,Humble Coffee Company,"Low-key cafe offering single-origin brews, breakfast burritos & pastries, plus free Wi-Fi.",['Coffee shop'],$,"Humble Coffee Company, 4200 Lomas Blvd NE, Albuquerque, NM 87110"
0x87220b66f506c165:0xfe3677f5d2447e78,El Patio De Albuquerque,No-frills spot for traditional New Mexican fare including a number of vegetarian options.,"['Southwestern restaurant (US)', 'Latin American restaurant', 'Mexican restaurant']",$,"El Patio De Albuquerque, 142 Harvard Dr SE, Albuquerque, NM 87106"
0x8722754386e00e19:0x1844d1a8a65ee958,Satellite Coffee,"Local coffeehouse chain serving artisan brews, plus breakfast & sandwiches, in a stylish space.","['Coffee shop', 'Bakery', 'Cafe', 'Coffee roasters', 'Wi-Fi spot']",$$,"Satellite Coffee, 8405 Montgomery Blvd NE, Albuquerque, NM 87111"
0x87220ca2def3d8e7:0x84f10a0373e2ae14,Holy Burger,"Cheery spot serves locally sourced grass-fed-beef burgers, shakes, beer & wine in a colorful space.","['Hamburger restaurant', 'Bar', 'Restaurant']",$$,"Holy Burger, 700 Central Ave SE, Albuquerque, NM 87102"
0x8722755b9925cf89:0xcd7b384dbe8dfd7b,Blake's Lotaburger,Iconic New Mexico-based chain famed for green chile cheeseburgers & other fast-food classics.,"['Hamburger restaurant', 'American restaurant', 'Breakfast restaurant', 'Burrito restaurant', 'Fast food restaurant', 'Lunch restaurant']",$,"Blake's Lotaburger, 9004 Montgomery Blvd NE, Albuquerque, NM 87111"
0x87220b6bd8a44673:0x806b2576a0563f62,Zinc Wine Bar & Bistro,"Upscale eats made with seasonal ingredients along with a varied wine list in a hip, airy space.","['Bistro', 'Bar', 'Restaurant', 'Wine bar']",$$,"Zinc Wine Bar & Bistro, 3009 Central Ave NE, Albuquerque, NM 87106"
0x87227595666e7ba1:0x34da4c590924da7c,Dion's,"Casual Southwestern counter-serve chain, offering specialty pies, subs & salads, plus soft drinks.","['Pizza restaurant', 'Restaurant']",$,"Dion's, 8100 Wyoming Blvd NE, Albuquerque, NM 87113"
0x87220b6b995c12c5:0x4bdbab5d53e684b1,Two Fools Tavern,Low-key alehouse for Irish food & drink amid a traditional dark-wood setting with a stone fireplace.,"['Irish pub', 'Bar', 'Irish restaurant']",$$,"Two Fools Tavern, 3211 Central Ave NE, Albuquerque, NM 87106"
0x87220ad48e49ced1:0x82bd3f558485505c,Coronado Center,"Vast retail hub with department stores, name-brand retailers & a mix of casual & upscale eateries.",['Shopping mall'],,"Coronado Center, 6600 Menaul Blvd NE Suite 1, Albuquerque, NM 87110"
0x87220c7f8351786b:0xce08c65cfdfdaffa,Blake's Lotaburger,Iconic New Mexico-based chain famed for green chile cheeseburgers & other fast-food classics.,"['Hamburger restaurant', 'American restaurant', 'Breakfast restaurant', 'Burrito restaurant', 'Fast food restaurant', 'Lunch restaurant']",$,"Blake's Lotaburger, 1640 Gibson Blvd SE, Albuquerque, NM 87106"
0x872275b7ce21bc7b:0xb26667f034a08267,Five Guys,"Fast-food chain with made-to-order burgers, fries & hot dogs, plus free peanuts while you wait.","['Hamburger restaurant', 'American restaurant', 'Fast food restaurant', 'Hot dog restaurant', 'Hot dog stand', 'Restaurant']",$$,"Five Guys, 6550 Paseo Del Norte Blvd NE, Albuquerque, NM 87113"
0x872275c9d4782dc5:0xda53e0f3673cc1da,Panera Bread,"Counter-serve bakery/cafe chain serving sandwiches, salads & more, known for its bread & free WiFi.","['Cafe', 'Bakery', 'Breakfast restaurant', 'Caterer', 'Coffee shop', 'Delivery service', 'Takeout Restaurant', 'Salad shop', 'Sandwich shop', 'Soup restaurant']",$$,"Panera Bread, 6500 Holly Ave NE Suite A-8, Albuquerque, NM 87113"
0x8722714410de3bcf:0xc35657ae88585cc8,Satellite Coffee,"Local coffeehouse chain serving artisan brews, plus breakfast & sandwiches, in a stylish space.","['Coffee shop', 'Tea house']",$$,"Satellite Coffee, 1642 Alameda Blvd NW, Albuquerque, NM 87114"
0x87227491ca58a613:0x931ee5a1891df9c5,Costco Wholesale,"Members-only warehouse selling a huge variety of items including bulk groceries, electronics & more.","['Warehouse store', 'Department store']",$$,"Costco Wholesale, 1420 N Renaissance Blvd NE, Albuquerque, NM 87107"
0x87220b6880d2f8c3:0x1e534374f8b1cf50,Frontier Restaurant,Down-to-earth counter-serve restaurant offering homestyle Southwestern fare since 1971.,"['Southwestern restaurant (US)', 'Mexican restaurant', 'Restaurant']",$,"Frontier Restaurant, 2400 Central Ave SE, Albuquerque, NM 87106"
0x872273d690fc1fe9:0x5c11bcf7527209c6,Cinemark Movies West,"Chain of movie theaters, some with multiple screens, stadium seats & self-service ticketing kiosks.","['Movie theater', 'Snack bar']",,"Cinemark Movies West, 9201 Coors Rd. N.W, Albuquerque, NM 87114"
0x8722758c3a788aa7:0xe736a01ab0b5e4a8,Trader Joe's,"Grocery chain with a variety of signature items, plus produce, dairy & more (most sell wine & beer).","['Grocery store', 'Cheese shop', 'Florist', 'Health food store', 'Natural goods store', 'Produce market', 'Supermarket', 'Wine store']",$$,"Trader Joe's, 8928 Holly Ave NE, Albuquerque, NM 87122"
0x8722744a0e860e0b:0xa9790075c3c45d96,Cabela's,"Retail mainstay stocking a huge inventory of hunting, fishing & camping supplies, plus boats & ATVs.","['Sporting goods store', 'Camping store', 'Fishing store', 'Gun shop', 'Hunting club', 'Tractor dealer']",,"Cabela's, 5151 Lang Ave NE, Albuquerque, NM 87109"
0x872274fe7a2e19d3:0xca7c67e13acf13c5,Sadie's,"Bustling, family-friendly eatery turning out heaping platters of classic Mexican fare & drinks.","['Mexican restaurant', 'Restaurant']",$$,"Sadie's, 5400 Academy Rd NE, Albuquerque, NM 87109"
0x87227502f4ce199f:0xd9b677c4b88bbb8,Monroe's Restaurant,"Circa-1962 eatery for Mexican fare, from enchiladas to chili cheeseburgers in simple, spacious digs.","['Mexican restaurant', 'Caterer']",$$,"Monroe's Restaurant, 6051 Osuna Rd NE, Albuquerque, NM 87109"
0x87220b6700e4afd9:0x89f34a34c9fd2fbb,Satellite Coffee,"Local coffeehouse chain serving artisan brews, plus breakfast & sandwiches, in a stylish space.","['Coffee shop', 'Bakery', 'Cafe', 'Deli', 'Espresso bar']",$,"Satellite Coffee, 2300 Central Ave SE, Albuquerque, NM 87106"
0x87220b1353d64687:0x1c6a75b93c91529d,Scalo Italian Restaurant,Upscale eatery serving globally inspired bistro fare amid white linen tablecloths & a heated patio.,"['Italian restaurant', 'Bar & grill', 'Live music venue', 'Restaurant']",$$,"Scalo Italian Restaurant, 3500 Central Ave SE, Albuquerque, NM 87106"
0x87220ad28879ee4b:0x51ec08ba7b77ea37,DICK'S Sporting Goods,"Sporting goods chain with equipment, apparel & footwear for athletics, outdoor recreation & fitness.","['Sporting goods store', 'Baseball goods store', 'Bicycle Shop', 'Clothing store', 'Exercise equipment store', 'Golf shop', 'Hunting and fishing store', 'Outdoor clothing and equipment shop', 'Outdoor sports store', 'Shoe store']",,"DICK'S Sporting Goods, 6600 Menaul Blvd NE #2000-1, Albuquerque, NM 87110"
